央视频道,#genre#
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws

地方频道,#genre#

北京文艺,http://iptv.huuc.edu.cn/hls/btv2hd.m3u8
北京体育,http://iptv.huuc.edu.cn/hls/btv6hd.m3u8
北京影视,http://iptv.huuc.edu.cn/hls/btv4hd.m3u8
北京新闻,http://iptv.huuc.edu.cn/hls/btv9hd.m3u8
北京纪实,http://iptv.huuc.edu.cn/hls/btv11hd.m3u8
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8

浙江频道,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

央视web,#genre#
CCTV1,webview://https://tv.cctv.com/live/cctv1/
CCTV2,webview://https://tv.cctv.com/live/cctv2/
CCTV3,webview://https://tv.cctv.com/live/cctv3/
CCTV4,webview://https://tv.cctv.com/live/cctv4/
CCTV5,webview://https://tv.cctv.com/live/cctv5/
CCTV5+,webview://https://tv.cctv.com/live/cctv5plus/
CCTV6,webview://https://tv.cctv.com/live/cctv6/
CCTV7,webview://https://tv.cctv.com/live/cctv7/
CCTV8,webview://https://tv.cctv.com/live/cctv8/
CCTV9,webview://https://tv.cctv.com/live/cctvjilu/
CCTV10,webview://https://tv.cctv.com/live/cctv10/
CCTV11,webview://https://tv.cctv.com/live/cctv11/
CCTV12,webview://https://tv.cctv.com/live/cctv12/
CCTV13,webview://https://tv.cctv.com/live/cctv13/
CCTV14,webview://https://tv.cctv.com/live/cctvchild/
CCTV15,webview://https://tv.cctv.com/live/cctv15/
CCTV16,webview://https://tv.cctv.com/live/cctv16/
CCTV17,webview://https://tv.cctv.com/live/cctv17/
CCTV4欧洲,webview://https://tv.cctv.com/live/cctveurope/index.shtml
CCTV4美洲,webview://https://tv.cctv.com/live/cctvamerica/

CCTV1,webview://https://yangshipin.cn/tv/home?pid=600001859
CCTV2,webview://https://yangshipin.cn/tv/home?pid=600001800
CCTV4,webview://https://yangshipin.cn/tv/home?pid=600001814
CCTV5,webview://https://yangshipin.cn/tv/home?pid=600001818
CCTV5+,webview://https://yangshipin.cn/tv/home?pid=600001817
CCTV6,webview://https://yangshipin.cn/tv/home?pid=600108442
CCTV7,webview://https://yangshipin.cn/tv/home?pid=600004092
CCTV8,webview://https://yangshipin.cn/tv/home?pid=600001803
CCTV9,webview://https://yangshipin.cn/tv/home?pid=600004078
CCTV10,webview://https://yangshipin.cn/tv/home?pid=600001805
CCTV11,webview://https://yangshipin.cn/tv/home?pid=600001806
CCTV12,webview://https://yangshipin.cn/tv/home?pid=600001807
CCTV13,webview://https://yangshipin.cn/tv/home?pid=600001811
CCTV14,webview://https://yangshipin.cn/tv/home?pid=600001809
CCTV15,webview://https://yangshipin.cn/tv/home?pid=600001815
CCTV16,webview://https://yangshipin.cn/tv/home?pid=600098637
CCTV17,webview://https://yangshipin.cn/tv/home?pid=600001810
CGTN英语,webview://https://yangshipin.cn/tv/home?pid=600014550
CGTN记录,webview://https://yangshipin.cn/tv/home?pid=600084781
CGTN俄语,webview://https://yangshipin.cn/tv/home?pid=600084758
CGTN法语,webview://https://yangshipin.cn/tv/home?pid=600084704
CGTN西语,webview://https://yangshipin.cn/tv/home?pid=600084744
CGTN阿语,webview://https://yangshipin.cn/tv/home?pid=600084782
CCTV 风云剧场,webview://https://yangshipin.cn/tv/home?pid=600099658
CCTV 第一剧场,webview://https://yangshipin.cn/tv/home?pid=600099655
CCTV 怀旧剧场,webview://https://yangshipin.cn/tv/home?pid=600099620

卫视web,#genre#
安徽卫视,webview://https://yangshipin.cn/tv/home?pid=600002532
辽宁卫视,webview://https://yangshipin.cn/tv/home?pid=600002505
北京卫视,webview://https://yangshipin.cn/tv/home?pid=600002309
江苏卫视,webview://https://yangshipin.cn/tv/home?pid=600002521
东方卫视,webview://https://yangshipin.cn/tv/home?pid=600002483
浙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002520
湖南卫视,webview://https://yangshipin.cn/tv/home?pid=600002475
湖北卫视,webview://https://yangshipin.cn/tv/home?pid=600002508
广东卫视,webview://https://yangshipin.cn/tv/home?pid=600002485
广西卫视,webview://https://yangshipin.cn/tv/home?pid=600002509
黑龙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002498
海南卫视,webview://https://yangshipin.cn/tv/home?pid=600002506
重庆卫视,webview://https://yangshipin.cn/tv/home?pid=600002531
深圳卫视,webview://https://yangshipin.cn/tv/home?pid=600002481
四川卫视,webview://https://yangshipin.cn/tv/home?pid=600002516
河南卫视,webview://https://yangshipin.cn/tv/home?pid=600002525
东南卫视,webview://https://yangshipin.cn/tv/home?pid=600002484
贵州卫视,webview://https://yangshipin.cn/tv/home?pid=600002490
江西卫视,webview://https://yangshipin.cn/tv/home?pid=600002503
河北卫视,webview://https://yangshipin.cn/tv/home?pid=600002493
山东卫视,webview://https://yangshipin.cn/tv/home?pid=600002513
天津卫视,webview://https://yangshipin.cn/tv/home?pid=600152137
吉林卫视,webview://https://yangshipin.cn/tv/home?pid=600190405
陕西卫视,webview://https://yangshipin.cn/tv/home?pid=600190400
甘肃卫视,webview://https://yangshipin.cn/tv/home?pid=600190408
宁夏卫视,webview://https://yangshipin.cn/tv/home?pid=600190737
内蒙古卫视,webview://https://yangshipin.cn/tv/home?pid=600190401
云南卫视,webview://https://yangshipin.cn/tv/home?pid=600190402
山西卫视,webview://https://yangshipin.cn/tv/home?pid=600190407
青海卫视,webview://https://yangshipin.cn/tv/home?pid=600190406
西藏卫视,webview://https://yangshipin.cn/tv/home?pid=600190403

安徽web,#genre#
安徽经济生活,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=1
安徽综艺体育,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=2
安徽影视,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
安徽公共,webview://https://www.ahtv.cn/folder9000/folder20193?channelIndex=4
安徽经济生活,webview://https://h5.ahtv.cn/folder9000/folder20193?channel_id=71
安徽综艺体育,webview://https://h5.ahtv.cn/folder9000/folder20193?channel_id=73
安徽影视,webview://https://h5.ahtv.cn/folder9000/folder20193?channel_id=72
安徽公共,webview://https://h5.ahtv.cn/folder9000/folder20193?channel_id=50
先锋乒羽,webview://https://live.mgtv.com/?channelId=329

地方web,#genre#
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
广东珠江,webview://https://www.gdtv.cn/tvChannelDetail/44
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
广东民生,webview://https://www.gdtv.cn/tvChannelDetail/48
广东体育,webview://https://www.gdtv.cn/tvChannelDetail/47
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
大湾区卫视（海外版）,webview://https://www.gdtv.cn/tvChannelDetail/46
广东影视,webview://https://www.gdtv.cn/tvChannelDetail/53
4K超高清,webview://https://www.gdtv.cn/tvChannelDetail/16
广东少儿,webview://https://www.gdtv.cn/tvChannelDetail/54
嘉佳卡通,webview://https://www.gdtv.cn/tvChannelDetail/66
南方购物,webview://https://www.gdtv.cn/tvChannelDetail/42
岭南戏曲,webview://https://www.gdtv.cn/tvChannelDetail/15
广东移动,webview://https://www.gdtv.cn/tvChannelDetail/74
荔枝台,webview://https://www.gdtv.cn/tvChannelDetail/100
纪录片,webview://https://www.gdtv.cn/tvChannelDetail/94
GRTN健康频道,webview://https://www.gdtv.cn/tvChannelDetail/99
GRTN文化频道,webview://https://www.gdtv.cn/tvChannelDetail/75
GRTN生活频道,webview://https://www.gdtv.cn/tvChannelDetail/102
GRTN教育频道,webview://https://www.gdtv.cn/tvChannelDetail/104
浙江卫视,webview://https://www.cztv.com/liveTV/101
钱江都市,webview://https://www.cztv.com/liveTV/102
浙江经济生活,webview://https://www.cztv.com/liveTV/103
浙江教科影视,webview://https://www.cztv.com/liveTV/104
浙江民生休闲,webview://https://www.cztv.com/liveTV/106
浙江新闻,webview://https://www.cztv.com/liveTV/107
浙江少儿,webview://https://www.cztv.com/liveTV/108
浙江国际,webview://https://www.cztv.com/liveTV/110
好易购,webview://https://www.cztv.com/liveTV/111
之江纪录,webview://https://www.cztv.com/liveTV/112
东南卫视,webview://https://live.fjtv.net/setv/
福建综合频道,webview://https://live.fjtv.net/zhpd/
福建乡村振兴公共频道,webview://https://live.fjtv.net/ggpd/
福建新闻频道,webview://https://live.fjtv.net/xwpd/
福建电视剧频道,webview://https://live.fjtv.net/dsjpd/
福建旅游频道,webview://https://live.fjtv.net/dspd/
福建经视频道,webview://https://live.fjtv.net/jspd/
福建文体频道,webview://https://live.fjtv.net/typd/
福建海峡卫视,webview://https://live.fjtv.net/hxtv/
湖北卫视,webview://https://news.hbtv.com.cn/app/tv/431
湖北综合频道,webview://https://news.hbtv.com.cn/app/tv/433
湖北公共新闻,webview://https://news.hbtv.com.cn/app/tv/434
湖北影视频道,webview://https://news.hbtv.com.cn/app/tv/435
湖北经视频道,webview://https://news.hbtv.com.cn/app/tv/432
湖北生活频道,webview://https://news.hbtv.com.cn/app/tv/436
湖北教育频道,webview://https://news.hbtv.com.cn/app/tv/437
湖北垄上频道,webview://https://news.hbtv.com.cn/app/tv/438
广西卫视,webview://https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html
广西综艺旅游,webview://https://tv.gxtv.cn/channel/channelivePlay_f3335975f9fe11e88bcfe41f13b60c62.html
广西都市,webview://https://tv.gxtv.cn/channel/channelivePlay_fdbaf085f9fe11e88bcfe41f13b60c62.html
广西影视,webview://https://tv.gxtv.cn/channel/channelivePlay_5e923d82058e11e9ba67e41f13b60c62.html
广西新闻,webview://https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
广西国际,webview://https://tv.gxtv.cn/channel/channelivePlay_bfa17b64157f11e999f0e41f13b60c62.html
广西乐思购,webview://https://tv.gxtv.cn/channel/channelivePlay_ed58bc4a207811e999f0e41f13b60c62.html
广西移动电视,webview://https://tv.gxtv.cn/channel/channelivePlay_78dbfd44e6b74ab687204d2d8113cbf5.html
贵州卫视,webview://https://www.gzstv.com/tv/ch01
贵州公共,webview://https://www.gzstv.com/tv/ch02
贵州影视文艺,webview://https://www.gzstv.com/tv/ch03
贵州大众生活,webview://https://www.gzstv.com/tv/ch04
贵州生态乡村,webview://https://www.gzstv.com/tv/ch05
贵州科教健康,webview://https://www.gzstv.com/tv/ch06
贵州移动电视,webview://https://www.gzstv.com/tv/ch13
海南卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13&referPage=home
三沙卫视,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=5&referPage=home
海南自贸,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=1&referPage=home
海南新闻,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=3&referPage=home
海南公共,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=4&referPage=home
海南文旅,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=6&referPage=home
海南少儿,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=7&referPage=home
河北卫视,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
河北经济生活,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北都市,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=3
河北影视剧,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=4
河北少儿科教,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北文旅公共,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
河北三佳购物,webview://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=7
黑龙江卫视,webview://https://www.hljtv.com/live/folder418/
黑龙江文体,webview://https://www.hljtv.com/live/folder423/
黑龙江影视,webview://https://www.hljtv.com/live/folder425/
黑龙江新闻法治,webview://https://www.hljtv.com/live/folder424/
黑龙江都市频道,webview://https://www.hljtv.com/live/folder419/
黑龙江农业科教,webview://https://www.hljtv.com/live/folder420/
黑龙江少儿频道,webview://https://www.hljtv.com/live/folder422/

湖南经视,webview://https://live.mgtv.com/?channelId=280
湖南电影,webview://https://live.mgtv.com/?channelId=221
湖南娱乐,webview://https://live.mgtv.com/?channelId=344
湖南都市,webview://https://live.mgtv.com/?channelId=346
湖南电视剧,webview://https://live.mgtv.com/?channelId=484
湖南国际,webview://https://live.mgtv.com/?channelId=229
湖南金鹰纪实,webview://https://live.mgtv.com/?channelId=316
湖南先锋乒羽,webview://https://live.mgtv.com/?channelId=329
湖南快乐垂钓,webview://https://live.mgtv.com/?channelId=218
湖南茶频道,webview://https://live.mgtv.com/?channelId=578
湖南金鹰卡通,webview://https://live.mgtv.com/?channelId=287
湖南爱晚,webview://https://live.mgtv.com/?channelId=261
湖南快乐购,webview://https://live.mgtv.com/?channelId=267
江苏综艺,webview://https://live.jstv.com/?channelId=556
江苏城市,webview://https://live.jstv.com/?channelId=535
江苏影视,webview://https://live.jstv.com/?channelId=542
江苏体育休闲,webview://https://live.jstv.com/?channelId=537
江苏新闻,webview://https://live.jstv.com/?channelId=536
江苏教育,webview://https://live.jstv.com/?channelId=545
江苏国际,webview://https://live.jstv.com/?channelId=544
江苏优漫卡通,webview://https://live.jstv.com/?channelId=543
江西教育,webview://https://live.jxeduyun.com/lives/XlaoRd
青海卫视,webview://http://www.qhbtv.com/new_index/live/folder2646/
青海经视,webview://http://www.qhbtv.com/new_index/live/folder2647/
青海都市,webview://http://www.qhbtv.com/new_index/live/folder2648/
安多卫视,webview://http://www.qhtb.cn/onlin/onlin_tv/
山东卫视,webview://http://v.iqilu.com/live/sdtv/
山东齐鲁,webview://http://v.iqilu.com/live/qlpd/
山东体育休闲,webview://http://v.iqilu.com/live/typd//
山东农科,webview://http://v.iqilu.com/live/nkpd/
山东新闻,webview://http://v.iqilu.com/live/ggpd/
山东少儿,webview://http://v.iqilu.com/live/sepd/
山东文旅,webview://http://v.iqilu.com/live/yspd/
山东综艺,webview://http://v.iqilu.com/live/zypd/
山东生活,webview://http://v.iqilu.com/live/shpd/
东方卫视,webview://https://m.kankanews.com/huikan/1
东方卫视,webview://https://live.kankanews.com/huikan?id=1
上海新闻综合,webview://https://m.kankanews.com/huikan/2
上海新闻综合,webview://https://live.kankanews.com/huikan?id=2
上海魔都眼,webview://https://m.kankanews.com/huikan/11
上海魔都眼,webview://https://www.shanghaieye.cn/Live
上海第一财经,webview://https://m.kankanews.com/huikan/5
上海第一财经,webview://https://live.kankanews.com/huikan?id=5
上海新纪实,webview://https://m.kankanews.com/huikan/12
上海新纪实,webview://https://live.kankanews.com/huikan/12
上海都市,webview://https://m.kankanews.com/huikan/4
上海都市,webview://https://live.kankanews.com/huikan?id=4
上海哈哈炫动,webview://https://m.kankanews.com/huikan/9
上海哈哈炫动,webview://https://live.kankanews.com/huikan?id=9
上海五星体育,webview://https://m.kankanews.com/huikan/10
上海五星体育,webview://https://live.kankanews.com/huikan?id=10
新疆电视1,webview://https://www.xjtvs.com.cn/column/tv/434
新疆电视2,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=3
新疆电视3,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=4
新疆电视4,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=16
新疆电视5,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=17
新疆电视7,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=18
新疆电视8,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=19
新疆电视9,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=20
新疆电视10,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=21
新疆电视11,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=22
新疆电视12,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=23
